model,train_profile,test_profile,snr_db,ber,errors,trials,num_rows
real_imag_cnn,tdl_A_10_30_100_mix_normalized,tdl_B_30ns,0.0,0.16926942048249422,1797105,10616832,6
real_imag_cnn,tdl_A_10_30_100_mix_normalized,tdl_B_30ns,2.0,0.11557270568094136,1227016,10616832,6
real_imag_cnn,tdl_A_10_30_100_mix_normalized,tdl_B_30ns,4.0,0.06804035328052661,722373,10616832,6
real_imag_cnn,tdl_A_10_30_100_mix_normalized,tdl_B_30ns,6.0,0.03281920633198303,348436,10616832,6
real_imag_cnn,tdl_A_10_30_100_mix_normalized,tdl_B_30ns,8.0,0.01267440230758102,134562,10616832,6
real_imag_cnn,tdl_A_10_30_100_mix_normalized,tdl_B_30ns,10.0,0.004280843852478781,45449,10616832,6
real_imag_cnn,tdl_A_10_30_100_mix_normalized,tdl_B_30ns,12.0,0.0016713083526234567,17744,10616832,6
real_imag_cnn,tdl_A_10_30_100_mix_normalized,tdl_B_30ns,14.0,0.0008630634825906636,9163,10616832,6
real_imag_cnn,tdl_A_10_30_100_mix_normalized,tdl_B_30ns,16.0,0.0005167266468942901,5486,10616832,6
real_imag_cnn,tdl_A_10_30_100_mix_normalized,tdl_B_30ns,18.0,0.0003353165991512346,3560,10616832,6
real_imag_cnn,tdl_A_10_30_100_mix_normalized,tdl_B_30ns,20.0,0.0002383008415316358,2530,10616832,6
real_imag_cnn,tdl_A_10_30_100_mix_normalized,tdl_C_100ns,-10.0,0.3897268036265432,4137664,10616832,6
real_imag_cnn,tdl_A_10_30_100_mix_normalized,tdl_C_100ns,-8.0,0.3598787284191744,3820772,10616832,6
real_imag_cnn,tdl_A_10_30_100_mix_normalized,tdl_C_100ns,-6.0,0.32387608657648537,3438538,10616832,6
real_imag_cnn,tdl_A_10_30_100_mix_normalized,tdl_C_100ns,-4.0,0.2813723528826678,2987283,10616832,6
real_imag_cnn,tdl_A_10_30_100_mix_normalized,tdl_C_100ns,-2.0,0.23285995295018325,2472235,10616832,6
real_imag_cnn,tdl_A_10_30_100_mix_normalized,tdl_C_100ns,0.0,0.18048576072410302,1916187,10616832,6
real_imag_cnn,tdl_A_10_30_100_mix_normalized,tdl_C_100ns,2.0,0.12799590310932676,1358911,10616832,6
real_imag_cnn,tdl_A_10_30_100_mix_normalized,tdl_C_100ns,4.0,0.08121245584370178,862219,10616832,6
real_imag_cnn,tdl_A_10_30_100_mix_normalized,tdl_C_100ns,6.0,0.045371820897231865,481705,10616832,6
real_imag_cnn,tdl_A_10_30_100_mix_normalized,tdl_C_100ns,8.0,0.022824134355709878,242320,10616832,6
real_imag_cnn,tdl_A_10_30_100_mix_normalized,tdl_C_100ns,10.0,0.01115624698591821,118444,10616832,6
real_imag_cnn,tdl_A_10_30_100_mix_normalized,tdl_C_100ns,12.0,0.00580116554542824,61590,10616832,6
real_imag_cnn,tdl_A_10_30_100_mix_normalized,tdl_C_100ns,14.0,0.0033395084334008488,35455,10616832,6
real_imag_cnn,tdl_A_10_30_100_mix_normalized,tdl_C_100ns,16.0,0.0020492930471161267,21757,10616832,6
real_imag_cnn,tdl_A_10_30_100_mix_normalized,tdl_C_100ns,18.0,0.0013581264166184414,14419,10616832,6
real_imag_cnn,tdl_A_10_30_100_mix_normalized,tdl_C_100ns,20.0,0.0009661074037905093,10257,10616832,6
real_imag_cnn,tdl_A_10_30_100_mix_normalized,tdl_C_10ns,-10.0,0.38122775230878664,4047431,10616832,6
real_imag_cnn,tdl_A_10_30_100_mix_normalized,tdl_C_10ns,-8.0,0.3503415143048322,3719517,10616832,6
real_imag_cnn,tdl_A_10_30_100_mix_normalized,tdl_C_10ns,-6.0,0.3133765326605903,3327066,10616832,6
real_imag_cnn,tdl_A_10_30_100_mix_normalized,tdl_C_10ns,-4.0,0.2695624269085166,2861899,10616832,6
real_imag_cnn,tdl_A_10_30_100_mix_normalized,tdl_C_10ns,-2.0,0.21945388228804977,2329905,10616832,6
real_imag_cnn,tdl_A_10_30_100_mix_normalized,tdl_C_10ns,0.0,0.16521792941623265,1754091,10616832,6
real_imag_cnn,tdl_A_10_30_100_mix_normalized,tdl_C_10ns,2.0,0.11087507083092207,1177142,10616832,6
real_imag_cnn,tdl_A_10_30_100_mix_normalized,tdl_C_10ns,4.0,0.06312589292173032,670197,10616832,6
real_imag_cnn,tdl_A_10_30_100_mix_normalized,tdl_C_10ns,6.0,0.028521973409770446,302813,10616832,6
real_imag_cnn,tdl_A_10_30_100_mix_normalized,tdl_C_10ns,8.0,0.009547575020495757,101365,10616832,6
real_imag_cnn,tdl_A_10_30_100_mix_normalized,tdl_C_10ns,10.0,0.002466931755160108,26191,10616832,6
real_imag_cnn,tdl_A_10_30_100_mix_normalized,tdl_C_10ns,12.0,0.0007305380738811729,7756,10616832,6
real_imag_cnn,tdl_A_10_30_100_mix_normalized,tdl_C_10ns,14.0,0.0003405912422839506,3616,10616832,6
real_imag_cnn,tdl_A_10_30_100_mix_normalized,tdl_C_10ns,16.0,0.00020147252965856482,2139,10616832,6
real_imag_cnn,tdl_A_10_30_100_mix_normalized,tdl_C_10ns,18.0,0.0001334673092689043,1417,10616832,6
real_imag_cnn,tdl_A_10_30_100_mix_normalized,tdl_C_10ns,20.0,9.767508801118826e-05,1037,10616832,6
real_imag_cnn,tdl_A_10_30_100_mix_normalized,tdl_C_300ns,-10.0,0.40373691511742865,4286407,10616832,6
real_imag_cnn,tdl_A_10_30_100_mix_normalized,tdl_C_300ns,-8.0,0.37398208806544175,3970505,10616832,6
real_imag_cnn,tdl_A_10_30_100_mix_normalized,tdl_C_300ns,-6.0,0.3378751778308256,3587164,10616832,6
real_imag_cnn,tdl_A_10_30_100_mix_normalized,tdl_C_300ns,-4.0,0.2954400144977334,3136637,10616832,6
real_imag_cnn,tdl_A_10_30_100_mix_normalized,tdl_C_300ns,-2.0,0.24771607952353394,2629960,10616832,6
real_imag_cnn,tdl_A_10_30_100_mix_normalized,tdl_C_300ns,0.0,0.196868896484375,2090124,10616832,6
real_imag_cnn,tdl_A_10_30_100_mix_normalized,tdl_C_300ns,2.0,0.1465233696831597,1555614,10616832,6
real_imag_cnn,tdl_A_10_30_100_mix_normalized,tdl_C_300ns,4.0,0.10145220344449267,1077101,10616832,6
real_imag_cnn,tdl_A_10_30_100_mix_normalized,tdl_C_300ns,6.0,0.06562230616440008,696701,10616832,6
real_imag_cnn,tdl_A_10_30_100_mix_normalized,tdl_C_300ns,8.0,0.040691517017505785,432015,10616832,6
real_imag_cnn,tdl_A_10_30_100_mix_normalized,tdl_C_300ns,10.0,0.02510833740234375,266571,10616832,6
real_imag_cnn,tdl_A_10_30_100_mix_normalized,tdl_C_300ns,12.0,0.015915293752411266,168970,10616832,6
real_imag_cnn,tdl_A_10_30_100_mix_normalized,tdl_C_300ns,14.0,0.010583665635850694,112365,10616832,6
real_imag_cnn,tdl_A_10_30_100_mix_normalized,tdl_C_300ns,16.0,0.00742622658058449,78843,10616832,6
real_imag_cnn,tdl_A_10_30_100_mix_normalized,tdl_C_300ns,18.0,0.005519631468219522,58601,10616832,6
real_imag_cnn,tdl_A_10_30_100_mix_normalized,tdl_C_300ns,20.0,0.004379649221161266,46498,10616832,6
real_imag_cnn,tdl_A_10_30_100_mix_normalized,tdl_C_30ns,-10.0,0.3831108940972222,4067424,10616832,6
real_imag_cnn,tdl_A_10_30_100_mix_normalized,tdl_C_30ns,-8.0,0.3526509602864583,3744036,10616832,6
real_imag_cnn,tdl_A_10_30_100_mix_normalized,tdl_C_30ns,-6.0,0.3160183753496335,3355114,10616832,6
real_imag_cnn,tdl_A_10_30_100_mix_normalized,tdl_C_30ns,-4.0,0.27268256670163,2895025,10616832,6
real_imag_cnn,tdl_A_10_30_100_mix_normalized,tdl_C_30ns,-2.0,0.22312729446976273,2368905,10616832,6
real_imag_cnn,tdl_A_10_30_100_mix_normalized,tdl_C_30ns,0.0,0.16942775396653165,1798786,10616832,6
real_imag_cnn,tdl_A_10_30_100_mix_normalized,tdl_C_30ns,2.0,0.11563637815875771,1227692,10616832,6
real_imag_cnn,tdl_A_10_30_100_mix_normalized,tdl_C_30ns,4.0,0.0680710592387635,722699,10616832,6
real_imag_cnn,tdl_A_10_30_100_mix_normalized,tdl_C_30ns,6.0,0.03294871765890239,349811,10616832,6
real_imag_cnn,tdl_A_10_30_100_mix_normalized,tdl_C_30ns,8.0,0.012810130178192516,136003,10616832,6
real_imag_cnn,tdl_A_10_30_100_mix_normalized,tdl_C_30ns,10.0,0.004389256606867284,46600,10616832,6
real_imag_cnn,tdl_A_10_30_100_mix_normalized,tdl_C_30ns,12.0,0.0017160486291956018,18219,10616832,6
real_imag_cnn,tdl_A_10_30_100_mix_normalized,tdl_C_30ns,14.0,0.000858165599681713,9111,10616832,6
real_imag_cnn,tdl_A_10_30_100_mix_normalized,tdl_C_30ns,16.0,0.0005092856324749229,5407,10616832,6
real_imag_cnn,tdl_A_10_30_100_mix_normalized,tdl_C_30ns,18.0,0.000323071891878858,3430,10616832,6
real_imag_cnn,tdl_A_10_30_100_mix_normalized,tdl_C_30ns,20.0,0.00022605613425925926,2400,10616832,6
real_imag_cnn,tdl_A_10_30_100_mix_normalized,tdl_D_100ns,-10.0,0.3817544631016107,4053023,10616832,6
real_imag_cnn,tdl_A_10_30_100_mix_normalized,tdl_D_100ns,-8.0,0.35122774854118444,3728926,10616832,6
real_imag_cnn,tdl_A_10_30_100_mix_normalized,tdl_D_100ns,-6.0,0.31449814784673996,3338974,10616832,6
real_imag_cnn,tdl_A_10_30_100_mix_normalized,tdl_D_100ns,-4.0,0.2709925145278742,2877082,10616832,6
real_imag_cnn,tdl_A_10_30_100_mix_normalized,tdl_D_100ns,-2.0,0.22140691309799382,2350640,10616832,6
real_imag_cnn,tdl_A_10_30_100_mix_normalized,tdl_D_100ns,0.0,0.16743817741488232,1777663,10616832,6
real_imag_cnn,tdl_A_10_30_100_mix_normalized,tdl_D_100ns,2.0,0.11341443473910108,1204102,10616832,6
