spatial_id,source_csv,ebno_db,bler,post_ldpc_ber,pre_ldpc_coded_ber,coded_bce,block_errors,num_blocks,num_layer_blocks,info_bit_errors,coded_bit_errors,k_per_layer,n_per_layer,coderate,decoder_iterations,target_reached,num_batches,receiver,csi,model,checkpoint_model,train_seed,eval_seed,common_random_numbers,checkpoint,checkpoint_epoch,phase_mode,num_layers,num_rx_ant,total_tx_power,train_profile,test_profile,backend,scenario,tdl_model,delay_ns,bler_ci95_low,bler_ci95_high
layer2_rx8,runs/su_mimo_lmmse_umi_uma_matrix_v1/layer2_rx8/uma_normalized/lmmse_perfect/bler.csv,13.0,0.0001,4.947916666666666e-06,0.000861328125,0.002158519530807812,2,20000,40000,171,59535,864,1728,0.5,20,0,1250,lmmse_perfect,perfect,lmmse_perfect,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_layer2_rx8_seed0.pt,128,uniform,2,8,1.0,umi_uma_mix_normalized,uma_normalized,uma,uma,,,2.7424035272726838e-05,0.0003645736136206778
layer2_rx16,runs/su_mimo_lmmse_umi_uma_matrix_v1/layer2_rx16/umi_normalized/lmmse_ls/bler.csv,3.0,0.1720467032967033,0.033294342376373624,0.0402400785701567,0.12490013489210854,501,2912,5824,167535,404971,864,1728,0.5,20,1,182,lmmse_ls,ls,lmmse_ls,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_rx16_seed0.pt,128,uniform,2,16,1.0,umi_uma_mix_normalized,umi_normalized,umi,umi,,,0.15877284548121445,0.18618468153999224
layer2_rx16,runs/su_mimo_lmmse_umi_uma_matrix_v1/layer2_rx16/umi_normalized/lmmse_ls/bler.csv,5.0,0.11973180076628352,0.022466342060451255,0.027720475579147155,0.08808176630741318,500,4176,8352,162120,400069,864,1728,0.5,20,1,261,lmmse_ls,ls,lmmse_ls,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_rx16_seed0.pt,128,uniform,2,16,1.0,umi_uma_mix_normalized,umi_normalized,umi,umi,,,0.11023314694022451,0.12992942111658384
layer2_rx16,runs/su_mimo_lmmse_umi_uma_matrix_v1/layer2_rx16/umi_normalized/lmmse_ls/bler.csv,7.0,0.07437648456057007,0.013597646971496437,0.018823764103325414,0.060864198828949966,501,6736,13472,158274,438210,864,1728,0.5,20,1,421,lmmse_ls,ls,lmmse_ls,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_rx16_seed0.pt,128,uniform,2,16,1.0,umi_uma_mix_normalized,umi_normalized,umi,umi,,,0.06835028453422745,0.08088786371691725
layer2_rx16,runs/su_mimo_lmmse_umi_uma_matrix_v1/layer2_rx16/umi_normalized/lmmse_ls/bler.csv,9.0,0.044389204545454544,0.008116083113031355,0.012164851230402987,0.039882233161464414,500,11264,22528,157973,473558,864,1728,0.5,20,1,704,lmmse_ls,ls,lmmse_ls,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_rx16_seed0.pt,128,uniform,2,16,1.0,umi_uma_mix_normalized,umi_normalized,umi,umi,,,0.040738531371702066,0.04835053351169376
layer2_rx16,runs/su_mimo_lmmse_umi_uma_matrix_v1/layer2_rx16/umi_normalized/lmmse_ls/bler.csv,11.0,0.0239,0.004088715277777778,0.007291739004629629,0.02407700084657093,478,20000,40000,141306,504005,864,1728,0.5,20,0,1250,lmmse_ls,ls,lmmse_ls,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_rx16_seed0.pt,128,uniform,2,16,1.0,umi_uma_mix_normalized,umi_normalized,umi,umi,,,0.02187286093253466,0.02610999580008816
layer2_rx16,runs/su_mimo_lmmse_umi_uma_matrix_v1/layer2_rx16/umi_normalized/lmmse_ls/bler.csv,13.0,0.0121,0.001995457175925926,0.004347048611111111,0.014396392482815145,242,20000,40000,68963,300468,864,1728,0.5,20,0,1250,lmmse_ls,ls,lmmse_ls,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_rx16_seed0.pt,128,uniform,2,16,1.0,umi_uma_mix_normalized,umi_normalized,umi,umi,,,0.010675702653014145,0.013711686130532749
layer2_rx16,runs/su_mimo_lmmse_umi_uma_matrix_v1/layer2_rx16/umi_normalized/lmmse_perfect/bler.csv,3.0,0.0188,0.001644675925925926,0.012460185185185185,0.028684701088057072,376,20000,40000,56840,861248,864,1728,0.5,20,0,1250,lmmse_perfect,perfect,lmmse_perfect,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_rx16_seed0.pt,128,uniform,2,16,1.0,umi_uma_mix_normalized,umi_normalized,umi,umi,,,0.01700801293397831,0.020776802566416775
layer2_rx16,runs/su_mimo_lmmse_umi_uma_matrix_v1/layer2_rx16/umi_normalized/lmmse_perfect/bler.csv,5.0,0.0081,0.0006387152777777778,0.007853732638888888,0.01834617110880273,162,20000,40000,22074,542850,864,1728,0.5,20,0,1250,lmmse_perfect,perfect,lmmse_perfect,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_rx16_seed0.pt,128,uniform,2,16,1.0,umi_uma_mix_normalized,umi_normalized,umi,umi,,,0.006948743571097038,0.009440181500898693
layer2_rx16,runs/su_mimo_lmmse_umi_uma_matrix_v1/layer2_rx16/umi_normalized/lmmse_perfect/bler.csv,7.0,0.0032,0.00026553819444444444,0.004804166666666667,0.011398465167561263,64,20000,40000,9177,332064,864,1728,0.5,20,0,1250,lmmse_perfect,perfect,lmmse_perfect,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_rx16_seed0.pt,128,uniform,2,16,1.0,umi_uma_mix_normalized,umi_normalized,umi,umi,,,0.0025069551880816257,0.00408385183726393
layer2_rx16,runs/su_mimo_lmmse_umi_uma_matrix_v1/layer2_rx16/umi_normalized/lmmse_perfect/bler.csv,9.0,0.0013,9.539930555555556e-05,0.0028091579861111112,0.0067875715213020675,26,20000,40000,3297,194169,864,1728,0.5,20,0,1250,lmmse_perfect,perfect,lmmse_perfect,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_rx16_seed0.pt,128,uniform,2,16,1.0,umi_uma_mix_normalized,umi_normalized,umi,umi,,,0.0008873454127417631,0.0019041913496169907
layer2_rx16,runs/su_mimo_lmmse_umi_uma_matrix_v1/layer2_rx16/umi_normalized/lmmse_perfect/bler.csv,11.0,0.00065,2.115162037037037e-05,0.0015606336805555556,0.0038296993219003013,13,20000,40000,731,107871,864,1728,0.5,20,0,1250,lmmse_perfect,perfect,lmmse_perfect,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_rx16_seed0.pt,128,uniform,2,16,1.0,umi_uma_mix_normalized,umi_normalized,umi,umi,,,0.0003799180580200702,0.0011118683512116193
layer2_rx16,runs/su_mimo_lmmse_umi_uma_matrix_v1/layer2_rx16/umi_normalized/lmmse_perfect/bler.csv,13.0,0.0,0.0,0.0008165653935185186,0.002025487766052301,0,20000,40000,0,56441,864,1728,0.5,20,0,1250,lmmse_perfect,perfect,lmmse_perfect,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_rx16_seed0.pt,128,uniform,2,16,1.0,umi_uma_mix_normalized,umi_normalized,umi,umi,,,0.0,0.00019203605610462553
layer2_rx16,runs/su_mimo_lmmse_umi_uma_matrix_v1/layer2_rx16/uma_normalized/lmmse_ls/bler.csv,3.0,0.0677645788336933,0.012350808810295176,0.020247403645208384,0.06275877912000087,502,7408,14816,158103,518375,864,1728,0.5,20,1,463,lmmse_ls,ls,lmmse_ls,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_rx16_seed0.pt,128,uniform,2,16,1.0,umi_uma_mix_normalized,uma_normalized,uma,uma,,,0.06226219928516036,0.07371500211885523
layer2_rx16,runs/su_mimo_lmmse_umi_uma_matrix_v1/layer2_rx16/uma_normalized/lmmse_ls/bler.csv,5.0,0.04203020134228188,0.007497125901068854,0.012176421125403927,0.03993067169469845,501,11920,23840,154424,501614,864,1728,0.5,20,1,745,lmmse_ls,ls,lmmse_ls,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_rx16_seed0.pt,128,uniform,2,16,1.0,umi_uma_mix_normalized,uma_normalized,uma,uma,,,0.03857311328910657,0.04578237418482493
layer2_rx16,runs/su_mimo_lmmse_umi_uma_matrix_v1/layer2_rx16/uma_normalized/lmmse_ls/bler.csv,7.0,0.0233,0.003986400462962963,0.0074631799768518515,0.026832882903504218,466,20000,40000,137770,515855,864,1728,0.5,20,0,1250,lmmse_ls,ls,lmmse_ls,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_rx16_seed0.pt,128,uniform,2,16,1.0,umi_uma_mix_normalized,uma_normalized,uma,uma,,,0.02129904128657645,0.0254840458893137
layer2_rx16,runs/su_mimo_lmmse_umi_uma_matrix_v1/layer2_rx16/uma_normalized/lmmse_ls/bler.csv,9.0,0.01295,0.002190451388888889,0.0045070891203703705,0.019380287787550122,259,20000,40000,75702,311530,864,1728,0.5,20,0,1250,lmmse_ls,ls,lmmse_ls,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_rx16_seed0.pt,128,uniform,2,16,1.0,umi_uma_mix_normalized,uma_normalized,uma,uma,,,0.01147400573031632,0.014613056591935195
layer2_rx16,runs/su_mimo_lmmse_umi_uma_matrix_v1/layer2_rx16/uma_normalized/lmmse_ls/bler.csv,11.0,0.0068,0.0011727719907407407,0.0026568287037037038,0.01639601539796966,136,20000,40000,40531,183640,864,1728,0.5,20,0,1250,lmmse_ls,ls,lmmse_ls,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_rx16_seed0.pt,128,uniform,2,16,1.0,umi_uma_mix_normalized,uma_normalized,uma,uma,,,0.00575193668791944,0.008037487677822162
layer2_rx16,runs/su_mimo_lmmse_umi_uma_matrix_v1/layer2_rx16/uma_normalized/lmmse_ls/bler.csv,13.0,0.00355,0.0006811921296296297,0.0015453559027777779,0.017540533103433252,71,20000,40000,23542,106815,864,1728,0.5,20,0,1250,lmmse_ls,ls,lmmse_ls,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_rx16_seed0.pt,128,uniform,2,16,1.0,umi_uma_mix_normalized,uma_normalized,uma,uma,,,0.0028156394428322743,0.004475033157274009
layer2_rx16,runs/su_mimo_lmmse_umi_uma_matrix_v1/layer2_rx16/uma_normalized/lmmse_perfect/bler.csv,3.0,0.00325,0.00025384837962962964,0.004810807291666667,0.011524383274258839,65,20000,40000,8773,332523,864,1728,0.5,20,0,1250,lmmse_perfect,perfect,lmmse_perfect,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_rx16_seed0.pt,128,uniform,2,16,1.0,umi_uma_mix_normalized,uma_normalized,uma,uma,,,0.0025509199970575078,0.004139867824682438
layer2_rx16,runs/su_mimo_lmmse_umi_uma_matrix_v1/layer2_rx16/uma_normalized/lmmse_perfect/bler.csv,5.0,0.00105,0.0001058449074074074,0.0026985966435185186,0.006536644071601633,21,20000,40000,3658,186527,864,1728,0.5,20,0,1250,lmmse_perfect,perfect,lmmse_perfect,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_rx16_seed0.pt,128,uniform,2,16,1.0,umi_uma_mix_normalized,uma_normalized,uma,uma,,,0.0006868970946874327,0.0016047356856993729
layer2_rx16,runs/su_mimo_lmmse_umi_uma_matrix_v1/layer2_rx16/uma_normalized/lmmse_perfect/bler.csv,7.0,0.00055,3.799189814814815e-05,0.0014594618055555556,0.0035894087519694725,11,20000,40000,1313,100878,864,1728,0.5,20,0,1250,lmmse_perfect,perfect,lmmse_perfect,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_rx16_seed0.pt,128,uniform,2,16,1.0,umi_uma_mix_normalized,uma_normalized,uma,uma,,,0.00030714858193327043,0.00098467623450964
layer2_rx16,runs/su_mimo_lmmse_umi_uma_matrix_v1/layer2_rx16/uma_normalized/lmmse_perfect/bler.csv,9.0,0.0002,1.0387731481481481e-05,0.0007426649305555555,0.0018535252195492516,4,20000,40000,359,51333,864,1728,0.5,20,0,1250,lmmse_perfect,perfect,lmmse_perfect,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_rx16_seed0.pt,128,uniform,2,16,1.0,umi_uma_mix_normalized,uma_normalized,uma,uma,,,7.777875605022842e-05,0.0005141804856319553
layer2_rx16,runs/su_mimo_lmmse_umi_uma_matrix_v1/layer2_rx16/uma_normalized/lmmse_perfect/bler.csv,11.0,5e-05,2.5752314814814816e-06,0.00035143229166666667,0.0008890229342701875,1,20000,40000,89,24291,864,1728,0.5,20,0,1250,lmmse_perfect,perfect,lmmse_perfect,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_rx16_seed0.pt,128,uniform,2,16,1.0,umi_uma_mix_normalized,uma_normalized,uma,uma,,,8.826282272974824e-06,0.0002831905702260402
layer2_rx16,runs/su_mimo_lmmse_umi_uma_matrix_v1/layer2_rx16/uma_normalized/lmmse_perfect/bler.csv,13.0,0.0,0.0,0.00015828993055555556,0.0003988054643418565,0,20000,40000,0,10941,864,1728,0.5,20,0,1250,lmmse_perfect,perfect,lmmse_perfect,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_rx16_seed0.pt,128,uniform,2,16,1.0,umi_uma_mix_normalized,uma_normalized,uma,uma,,,0.0,0.00019203605610462553
layer4_rx4,runs/su_mimo_lmmse_umi_uma_matrix_v1/layer4_rx4/umi_normalized/lmmse_ls/bler.csv,3.0,0.984375,0.19587424949363427,0.19956518102575233,0.4112073525234505,504,512,2048,346594,706250,864,1728,0.5,20,1,32,lmmse_ls,ls,lmmse_ls,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_layer4_rx4_seed0.pt,128,uniform,4,4,1.0,umi_uma_mix_normalized,umi_normalized,umi,umi,,,0.9694739672468663,0.9920617750215911
layer4_rx4,runs/su_mimo_lmmse_umi_uma_matrix_v1/layer4_rx4/umi_normalized/lmmse_ls/bler.csv,5.0,0.9430147058823529,0.1606094260620915,0.17521158854166666,0.3655758491009149,513,544,2176,301956,658818,864,1728,0.5,20,1,34,lmmse_ls,ls,lmmse_ls,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_layer4_rx4_seed0.pt,128,uniform,4,4,1.0,umi_uma_mix_normalized,umi_normalized,umi,umi,,,0.9202497072755814,0.9595668751305272
layer4_rx4,runs/su_mimo_lmmse_umi_uma_matrix_v1/layer4_rx4/umi_normalized/lmmse_ls/bler.csv,7.0,0.8648648648648649,0.12717160519894896,0.1520387575075075,0.32051031105033867,512,592,2368,260187,622128,864,1728,0.5,20,1,37,lmmse_ls,ls,lmmse_ls,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_layer4_rx4_seed0.pt,128,uniform,4,4,1.0,umi_uma_mix_normalized,umi_normalized,umi,umi,,,0.8349620170154648,0.8900630607208619
layer4_rx4,runs/su_mimo_lmmse_umi_uma_matrix_v1/layer4_rx4/umi_normalized/lmmse_ls/bler.csv,9.0,0.7514880952380952,0.09842311852402998,0.1296173580109127,0.2761875216502571,505,672,2688,228581,602055,864,1728,0.5,20,1,42,lmmse_ls,ls,lmmse_ls,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_layer4_rx4_seed0.pt,128,uniform,4,4,1.0,umi_uma_mix_normalized,umi_normalized,umi,umi,,,0.7174466092410623,0.7826706824530449
layer4_rx4,runs/su_mimo_lmmse_umi_uma_matrix_v1/layer4_rx4/umi_normalized/lmmse_ls/bler.csv,11.0,0.6479591836734694,0.07907609658446713,0.11157060480442177,0.23925467755699015,508,784,3136,214257,604602,864,1728,0.5,20,1,49,lmmse_ls,ls,lmmse_ls,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_layer4_rx4_seed0.pt,128,uniform,4,4,1.0,umi_uma_mix_normalized,umi_normalized,umi,umi,,,0.6138796994449578,0.6805957910265346
layer4_rx4,runs/su_mimo_lmmse_umi_uma_matrix_v1/layer4_rx4/umi_normalized/lmmse_ls/bler.csv,13.0,0.5681818181818182,0.06262297453703704,0.0953805634469697,0.2059975458716704,500,880,3520,190454,580158,864,1728,0.5,20,1,55,lmmse_ls,ls,lmmse_ls,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_layer4_rx4_seed0.pt,128,uniform,4,4,1.0,umi_uma_mix_normalized,umi_normalized,umi,umi,,,0.5352287315083256,0.6005422246992679
layer4_rx4,runs/su_mimo_lmmse_umi_uma_matrix_v1/layer4_rx4/umi_normalized/lmmse_perfect/bler.csv,3.0,0.9053571428571429,0.13706028852513227,0.1610620246362434,0.33577739321996297,507,560,2240,265261,623426,864,1728,0.5,20,1,35,lmmse_perfect,perfect,lmmse_perfect,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_layer4_rx4_seed0.pt,128,uniform,4,4,1.0,umi_uma_mix_normalized,umi_normalized,umi,umi,,,0.8782766410439404,0.9269142382318871
layer4_rx4,runs/su_mimo_lmmse_umi_uma_matrix_v1/layer4_rx4/umi_normalized/lmmse_perfect/bler.csv,5.0,0.8060897435897436,0.10576783965455841,0.13846993152006173,0.2918829854510562,503,624,2496,228093,597233,864,1728,0.5,20,1,39,lmmse_perfect,perfect,lmmse_perfect,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_layer4_rx4_seed0.pt,128,uniform,4,4,1.0,umi_uma_mix_normalized,umi_normalized,umi,umi,,,0.7732348821454877,0.8351989742575756
layer4_rx4,runs/su_mimo_lmmse_umi_uma_matrix_v1/layer4_rx4/umi_normalized/lmmse_perfect/bler.csv,7.0,0.7027777777777777,0.08143848058127572,0.11818154417438272,0.2514701399783539,506,720,2880,202645,588147,864,1728,0.5,20,1,45,lmmse_perfect,perfect,lmmse_perfect,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_layer4_rx4_seed0.pt,128,uniform,4,4,1.0,umi_uma_mix_normalized,umi_normalized,umi,umi,,,0.6683894705073531,0.7350137836744891
layer4_rx4,runs/su_mimo_lmmse_umi_uma_matrix_v1/layer4_rx4/umi_normalized/lmmse_perfect/bler.csv,9.0,0.597877358490566,0.06486565611897274,0.1021306259827044,0.21875482801787924,507,848,3392,190101,598626,864,1728,0.5,20,1,53,lmmse_perfect,perfect,lmmse_perfect,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_layer4_rx4_seed0.pt,128,uniform,4,4,1.0,umi_uma_mix_normalized,umi_normalized,umi,umi,,,0.5645058722790791,0.6303660704763411
layer4_rx4,runs/su_mimo_lmmse_umi_uma_matrix_v1/layer4_rx4/umi_normalized/lmmse_perfect/bler.csv,11.0,0.4931640625,0.05007482458043982,0.08658515082465278,0.18662597432180686,505,1024,4096,177212,612840,864,1728,0.5,20,1,64,lmmse_perfect,perfect,lmmse_perfect,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_layer4_rx4_seed0.pt,128,uniform,4,4,1.0,umi_uma_mix_normalized,umi_normalized,umi,umi,,,0.4626253016852828,0.5237539206355769
layer4_rx4,runs/su_mimo_lmmse_umi_uma_matrix_v1/layer4_rx4/umi_normalized/lmmse_perfect/bler.csv,13.0,0.41833333333333333,0.03912133487654321,0.0730176986882716,0.15805977244436006,502,1200,4800,162244,605638,864,1728,0.5,20,1,75,lmmse_perfect,perfect,lmmse_perfect,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_layer4_rx4_seed0.pt,128,uniform,4,4,1.0,umi_uma_mix_normalized,umi_normalized,umi,umi,,,0.3907275386777052,0.44646032475407477
layer4_rx4,runs/su_mimo_lmmse_umi_uma_matrix_v1/layer4_rx4/uma_normalized/lmmse_ls/bler.csv,3.0,0.998046875,0.1824256049262153,0.19139862060546875,0.40061617449477865,511,512,2048,322797,677349,864,1728,0.5,20,1,32,lmmse_ls,ls,lmmse_ls,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_layer4_rx4_seed0.pt,128,uniform,4,4,1.0,umi_uma_mix_normalized,uma_normalized,uma,uma,,,0.9890207217875779,0.9996551422384565
layer4_rx4,runs/su_mimo_lmmse_umi_uma_matrix_v1/layer4_rx4/uma_normalized/lmmse_ls/bler.csv,5.0,0.9430147058823529,0.1414467805351307,0.1660600383816721,0.3558979865512557,513,544,2176,265929,624407,864,1728,0.5,20,1,34,lmmse_ls,ls,lmmse_ls,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_layer4_rx4_seed0.pt,128,uniform,4,4,1.0,umi_uma_mix_normalized,uma_normalized,uma,uma,,,0.9202497072755814,0.9595668751305272
layer4_rx4,runs/su_mimo_lmmse_umi_uma_matrix_v1/layer4_rx4/uma_normalized/lmmse_ls/bler.csv,7.0,0.8125,0.11080599329297246,0.14414081048195632,0.31806934570428425,507,624,2496,238958,621692,864,1728,0.5,20,1,39,lmmse_ls,ls,lmmse_ls,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_layer4_rx4_seed0.pt,128,uniform,4,4,1.0,umi_uma_mix_normalized,uma_normalized,uma,uma,,,0.7799975440553784,0.8411783826388486
layer4_rx4,runs/su_mimo_lmmse_umi_uma_matrix_v1/layer4_rx4/uma_normalized/lmmse_ls/bler.csv,9.0,0.6942934782608695,0.08977848857689211,0.12600388580666264,0.2932990196246456,511,736,2944,228362,641011,864,1728,0.5,20,1,46,lmmse_ls,ls,lmmse_ls,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_layer4_rx4_seed0.pt,128,uniform,4,4,1.0,umi_uma_mix_normalized,uma_normalized,uma,uma,,,0.6600720369217749,0.7264972700428326
