spatial_id,source_csv,ebno_db,receiver,csi,model,checkpoint_model,train_seed,eval_seed,common_random_numbers,checkpoint,checkpoint_epoch,phase_mode,num_layers,num_rx_ant,total_tx_power,train_profile,test_profile,backend,scenario,tdl_model,delay_ns,layer,bler,block_errors,num_blocks,post_ldpc_ber,info_bit_errors,bler_ci95_low,bler_ci95_high
layer2_rx8,runs/su_mimo_lmmse_umi_uma_matrix_v1/layer2_rx8/umi_normalized/lmmse_perfect/bler_per_layer.csv,13.0,lmmse_perfect,perfect,lmmse_perfect,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_layer2_rx8_seed0.pt,128,uniform,2,8,1.0,umi_uma_mix_normalized,umi_normalized,umi,umi,,,1,0.00205,41,20000,0.0002822916666666667,4878,0.0015115810586180745,0.0027796676496565226
layer2_rx8,runs/su_mimo_lmmse_umi_uma_matrix_v1/layer2_rx8/uma_normalized/lmmse_ls/bler_per_layer.csv,3.0,lmmse_ls,ls,lmmse_ls,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_layer2_rx8_seed0.pt,128,uniform,2,8,1.0,umi_uma_mix_normalized,uma_normalized,uma,uma,,,0,0.10876225490196079,355,3264,0.02212300574164851,62389,0.09853761899655714,0.11990671736923061
layer2_rx8,runs/su_mimo_lmmse_umi_uma_matrix_v1/layer2_rx8/uma_normalized/lmmse_ls/bler_per_layer.csv,3.0,lmmse_ls,ls,lmmse_ls,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_layer2_rx8_seed0.pt,128,uniform,2,8,1.0,umi_uma_mix_normalized,uma_normalized,uma,uma,,,1,0.11274509803921569,368,3264,0.02291978712781409,64636,0.10234675003487054,0.12405390867018484
layer2_rx8,runs/su_mimo_lmmse_umi_uma_matrix_v1/layer2_rx8/uma_normalized/lmmse_ls/bler_per_layer.csv,5.0,lmmse_ls,ls,lmmse_ls,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_layer2_rx8_seed0.pt,128,uniform,2,8,1.0,umi_uma_mix_normalized,uma_normalized,uma,uma,,,0,0.06426553672316385,364,5664,0.013710904804875497,67097,0.05816986209357053,0.07095186160633132
layer2_rx8,runs/su_mimo_lmmse_umi_uma_matrix_v1/layer2_rx8/uma_normalized/lmmse_ls/bler_per_layer.csv,5.0,lmmse_ls,ls,lmmse_ls,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_layer2_rx8_seed0.pt,128,uniform,2,8,1.0,umi_uma_mix_normalized,uma_normalized,uma,uma,,,1,0.067090395480226,380,5664,0.014428971476773383,70611,0.060864078586382285,0.07390353345258018
layer2_rx8,runs/su_mimo_lmmse_umi_uma_matrix_v1/layer2_rx8/uma_normalized/lmmse_ls/bler_per_layer.csv,7.0,lmmse_ls,ls,lmmse_ls,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_layer2_rx8_seed0.pt,128,uniform,2,8,1.0,umi_uma_mix_normalized,uma_normalized,uma,uma,,,0,0.03975340136054422,374,9408,0.008202731324011087,66676,0.035989582579806376,0.04389292097809992
layer2_rx8,runs/su_mimo_lmmse_umi_uma_matrix_v1/layer2_rx8/uma_normalized/lmmse_ls/bler_per_layer.csv,7.0,lmmse_ls,ls,lmmse_ls,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_layer2_rx8_seed0.pt,128,uniform,2,8,1.0,umi_uma_mix_normalized,uma_normalized,uma,uma,,,1,0.039540816326530615,372,9408,0.008351344009826152,67884,0.035787201121650174,0.04367030590210274
layer2_rx8,runs/su_mimo_lmmse_umi_uma_matrix_v1/layer2_rx8/uma_normalized/lmmse_ls/bler_per_layer.csv,9.0,lmmse_ls,ls,lmmse_ls,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_layer2_rx8_seed0.pt,128,uniform,2,8,1.0,umi_uma_mix_normalized,uma_normalized,uma,uma,,,0,0.023397104446742503,362,15472,0.004699199749128653,62818,0.02113091446584457,0.02589990196875064
layer2_rx8,runs/su_mimo_lmmse_umi_uma_matrix_v1/layer2_rx8/uma_normalized/lmmse_ls/bler_per_layer.csv,9.0,lmmse_ls,ls,lmmse_ls,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_layer2_rx8_seed0.pt,128,uniform,2,8,1.0,umi_uma_mix_normalized,uma_normalized,uma,uma,,,1,0.024172699069286454,374,15472,0.004910752757669769,65646,0.02186818216913442,0.02671343846979831
layer2_rx8,runs/su_mimo_lmmse_umi_uma_matrix_v1/layer2_rx8/uma_normalized/lmmse_ls/bler_per_layer.csv,11.0,lmmse_ls,ls,lmmse_ls,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_layer2_rx8_seed0.pt,128,uniform,2,8,1.0,umi_uma_mix_normalized,uma_normalized,uma,uma,,,0,0.0124,248,20000,0.0025359953703703703,43822,0.010957248978851095,0.014030024583062134
layer2_rx8,runs/su_mimo_lmmse_umi_uma_matrix_v1/layer2_rx8/uma_normalized/lmmse_ls/bler_per_layer.csv,11.0,lmmse_ls,ls,lmmse_ls,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_layer2_rx8_seed0.pt,128,uniform,2,8,1.0,umi_uma_mix_normalized,uma_normalized,uma,uma,,,1,0.01255,251,20000,0.0024922453703703704,43066,0.01109810844521095,0.014189107505885451
layer2_rx8,runs/su_mimo_lmmse_umi_uma_matrix_v1/layer2_rx8/uma_normalized/lmmse_ls/bler_per_layer.csv,13.0,lmmse_ls,ls,lmmse_ls,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_layer2_rx8_seed0.pt,128,uniform,2,8,1.0,umi_uma_mix_normalized,uma_normalized,uma,uma,,,0,0.007,140,20000,0.001395949074074074,24122,0.005935447417358108,0.008253900133961052
layer2_rx8,runs/su_mimo_lmmse_umi_uma_matrix_v1/layer2_rx8/uma_normalized/lmmse_ls/bler_per_layer.csv,13.0,lmmse_ls,ls,lmmse_ls,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_layer2_rx8_seed0.pt,128,uniform,2,8,1.0,umi_uma_mix_normalized,uma_normalized,uma,uma,,,1,0.00705,141,20000,0.0014150462962962962,24452,0.005981362480713051,0.0083079658670005
layer2_rx8,runs/su_mimo_lmmse_umi_uma_matrix_v1/layer2_rx8/uma_normalized/lmmse_perfect/bler_per_layer.csv,3.0,lmmse_perfect,perfect,lmmse_perfect,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_layer2_rx8_seed0.pt,128,uniform,2,8,1.0,umi_uma_mix_normalized,uma_normalized,uma,uma,,,0,0.015219155844155844,300,19712,0.002159628746542809,36781,0.013602146501745998,0.01702507577947907
layer2_rx8,runs/su_mimo_lmmse_umi_uma_matrix_v1/layer2_rx8/uma_normalized/lmmse_perfect/bler_per_layer.csv,3.0,lmmse_perfect,perfect,lmmse_perfect,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_layer2_rx8_seed0.pt,128,uniform,2,8,1.0,umi_uma_mix_normalized,uma_normalized,uma,uma,,,1,0.016183035714285716,319,19712,0.0022981982210497835,39141,0.014513505638036514,0.018041100776367367
layer2_rx8,runs/su_mimo_lmmse_umi_uma_matrix_v1/layer2_rx8/uma_normalized/lmmse_perfect/bler_per_layer.csv,5.0,lmmse_perfect,perfect,lmmse_perfect,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_layer2_rx8_seed0.pt,128,uniform,2,8,1.0,umi_uma_mix_normalized,uma_normalized,uma,uma,,,0,0.0063,126,20000,0.0008413773148148148,14539,0.005294265681343145,0.007495350720454561
layer2_rx8,runs/su_mimo_lmmse_umi_uma_matrix_v1/layer2_rx8/uma_normalized/lmmse_perfect/bler_per_layer.csv,5.0,lmmse_perfect,perfect,lmmse_perfect,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_layer2_rx8_seed0.pt,128,uniform,2,8,1.0,umi_uma_mix_normalized,uma_normalized,uma,uma,,,1,0.00695,139,20000,0.0009381365740740741,16211,0.005889547147273566,0.008199819607651206
layer2_rx8,runs/su_mimo_lmmse_umi_uma_matrix_v1/layer2_rx8/uma_normalized/lmmse_perfect/bler_per_layer.csv,7.0,lmmse_perfect,perfect,lmmse_perfect,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_layer2_rx8_seed0.pt,128,uniform,2,8,1.0,umi_uma_mix_normalized,uma_normalized,uma,uma,,,0,0.00285,57,20000,0.0003280092592592593,5668,0.0022005830784487227,0.0036903583721361066
layer2_rx8,runs/su_mimo_lmmse_umi_uma_matrix_v1/layer2_rx8/uma_normalized/lmmse_perfect/bler_per_layer.csv,7.0,lmmse_perfect,perfect,lmmse_perfect,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_layer2_rx8_seed0.pt,128,uniform,2,8,1.0,umi_uma_mix_normalized,uma_normalized,uma,uma,,,1,0.0027,54,20000,0.00032638888888888887,5640,0.002070090977540913,0.003520908083860748
layer2_rx8,runs/su_mimo_lmmse_umi_uma_matrix_v1/layer2_rx8/uma_normalized/lmmse_perfect/bler_per_layer.csv,9.0,lmmse_perfect,perfect,lmmse_perfect,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_layer2_rx8_seed0.pt,128,uniform,2,8,1.0,umi_uma_mix_normalized,uma_normalized,uma,uma,,,0,0.0009,18,20000,0.00010596064814814814,1831,0.0005693909743673825,0.0014222994168362542
layer2_rx8,runs/su_mimo_lmmse_umi_uma_matrix_v1/layer2_rx8/uma_normalized/lmmse_perfect/bler_per_layer.csv,9.0,lmmse_perfect,perfect,lmmse_perfect,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_layer2_rx8_seed0.pt,128,uniform,2,8,1.0,umi_uma_mix_normalized,uma_normalized,uma,uma,,,1,0.0008,16,20000,9.085648148148149e-05,1570,0.0004925085701393533,0.0012992202282755049
layer2_rx8,runs/su_mimo_lmmse_umi_uma_matrix_v1/layer2_rx8/uma_normalized/lmmse_perfect/bler_per_layer.csv,11.0,lmmse_perfect,perfect,lmmse_perfect,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_layer2_rx8_seed0.pt,128,uniform,2,8,1.0,umi_uma_mix_normalized,uma_normalized,uma,uma,,,0,0.0003,6,20000,2.8761574074074073e-05,497,0.0001374997137187844,0.0006544211207521783
layer2_rx8,runs/su_mimo_lmmse_umi_uma_matrix_v1/layer2_rx8/uma_normalized/lmmse_perfect/bler_per_layer.csv,11.0,lmmse_perfect,perfect,lmmse_perfect,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_layer2_rx8_seed0.pt,128,uniform,2,8,1.0,umi_uma_mix_normalized,uma_normalized,uma,uma,,,1,0.0002,4,20000,2.7662037037037036e-05,478,7.777875605022842e-05,0.0005141804856319553
layer2_rx8,runs/su_mimo_lmmse_umi_uma_matrix_v1/layer2_rx8/uma_normalized/lmmse_perfect/bler_per_layer.csv,13.0,lmmse_perfect,perfect,lmmse_perfect,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_layer2_rx8_seed0.pt,128,uniform,2,8,1.0,umi_uma_mix_normalized,uma_normalized,uma,uma,,,0,5e-05,1,20000,5.787037037037037e-08,1,8.826282272974824e-06,0.0002831905702260402
layer2_rx8,runs/su_mimo_lmmse_umi_uma_matrix_v1/layer2_rx8/uma_normalized/lmmse_perfect/bler_per_layer.csv,13.0,lmmse_perfect,perfect,lmmse_perfect,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_layer2_rx8_seed0.pt,128,uniform,2,8,1.0,umi_uma_mix_normalized,uma_normalized,uma,uma,,,1,0.0001,2,20000,9.837962962962963e-06,170,2.7424035272726838e-05,0.0003645736136206778
layer2_rx16,runs/su_mimo_lmmse_umi_uma_matrix_v1/layer2_rx16/umi_normalized/lmmse_ls/bler_per_layer.csv,3.0,lmmse_ls,ls,lmmse_ls,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_rx16_seed0.pt,128,uniform,2,16,1.0,umi_uma_mix_normalized,umi_normalized,umi,umi,,,0,0.14148351648351648,412,2912,0.03390901633089133,85314,0.12929694415507975,0.1546147398345954
layer2_rx16,runs/su_mimo_lmmse_umi_uma_matrix_v1/layer2_rx16/umi_normalized/lmmse_ls/bler_per_layer.csv,3.0,lmmse_ls,ls,lmmse_ls,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_rx16_seed0.pt,128,uniform,2,16,1.0,umi_uma_mix_normalized,umi_normalized,umi,umi,,,1,0.13667582417582416,398,2912,0.03267966842185592,82221,0.12467723725577148,0.1496317298525391
layer2_rx16,runs/su_mimo_lmmse_umi_uma_matrix_v1/layer2_rx16/umi_normalized/lmmse_ls/bler_per_layer.csv,5.0,lmmse_ls,ls,lmmse_ls,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_rx16_seed0.pt,128,uniform,2,16,1.0,umi_uma_mix_normalized,umi_normalized,umi,umi,,,0,0.10009578544061302,418,4176,0.023168103448275863,83592,0.09135730235606947,0.10956932777923907
layer2_rx16,runs/su_mimo_lmmse_umi_uma_matrix_v1/layer2_rx16/umi_normalized/lmmse_ls/bler_per_layer.csv,5.0,lmmse_ls,ls,lmmse_ls,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_rx16_seed0.pt,128,uniform,2,16,1.0,umi_uma_mix_normalized,umi_normalized,umi,umi,,,1,0.09602490421455939,401,4176,0.02176458067262665,78528,0.08745667505166838,0.1053356752706463
layer2_rx16,runs/su_mimo_lmmse_umi_uma_matrix_v1/layer2_rx16/umi_normalized/lmmse_ls/bler_per_layer.csv,7.0,lmmse_ls,ls,lmmse_ls,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_rx16_seed0.pt,128,uniform,2,16,1.0,umi_uma_mix_normalized,umi_normalized,umi,umi,,,0,0.06027315914489311,406,6736,0.013721704000615818,79859,0.05483646075853708,0.06621111340256883
layer2_rx16,runs/su_mimo_lmmse_umi_uma_matrix_v1/layer2_rx16/umi_normalized/lmmse_ls/bler_per_layer.csv,7.0,lmmse_ls,ls,lmmse_ls,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_rx16_seed0.pt,128,uniform,2,16,1.0,umi_uma_mix_normalized,umi_normalized,umi,umi,,,1,0.05893705463182898,397,6736,0.013473589942377056,78415,0.053560361361720064,0.06481652683296112
layer2_rx16,runs/su_mimo_lmmse_umi_uma_matrix_v1/layer2_rx16/umi_normalized/lmmse_ls/bler_per_layer.csv,9.0,lmmse_ls,ls,lmmse_ls,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_rx16_seed0.pt,128,uniform,2,16,1.0,umi_uma_mix_normalized,umi_normalized,umi,umi,,,0,0.03684303977272727,415,11264,0.008158160379840067,79396,0.03351916254796616,0.04048271810220453
layer2_rx16,runs/su_mimo_lmmse_umi_uma_matrix_v1/layer2_rx16/umi_normalized/lmmse_ls/bler_per_layer.csv,9.0,lmmse_ls,ls,lmmse_ls,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_rx16_seed0.pt,128,uniform,2,16,1.0,umi_uma_mix_normalized,umi_normalized,umi,umi,,,1,0.036665482954545456,413,11264,0.008074005846222643,78577,0.03334972669081828,0.04029716138915888
layer2_rx16,runs/su_mimo_lmmse_umi_uma_matrix_v1/layer2_rx16/umi_normalized/lmmse_ls/bler_per_layer.csv,11.0,lmmse_ls,ls,lmmse_ls,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_rx16_seed0.pt,128,uniform,2,16,1.0,umi_uma_mix_normalized,umi_normalized,umi,umi,,,0,0.0197,394,20000,0.004248784722222222,73419,0.017864259214503023,0.02172021062099107
layer2_rx16,runs/su_mimo_lmmse_umi_uma_matrix_v1/layer2_rx16/umi_normalized/lmmse_ls/bler_per_layer.csv,11.0,lmmse_ls,ls,lmmse_ls,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_rx16_seed0.pt,128,uniform,2,16,1.0,umi_uma_mix_normalized,umi_normalized,umi,umi,,,1,0.01815,363,20000,0.0039286458333333335,67887,0.016390302647898505,0.020094762499369517
layer2_rx16,runs/su_mimo_lmmse_umi_uma_matrix_v1/layer2_rx16/umi_normalized/lmmse_ls/bler_per_layer.csv,13.0,lmmse_ls,ls,lmmse_ls,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_rx16_seed0.pt,128,uniform,2,16,1.0,umi_uma_mix_normalized,umi_normalized,umi,umi,,,0,0.01,200,20000,0.0020952546296296296,36206,0.008712066073618286,0.011476129261364248
layer2_rx16,runs/su_mimo_lmmse_umi_uma_matrix_v1/layer2_rx16/umi_normalized/lmmse_ls/bler_per_layer.csv,13.0,lmmse_ls,ls,lmmse_ls,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_rx16_seed0.pt,128,uniform,2,16,1.0,umi_uma_mix_normalized,umi_normalized,umi,umi,,,1,0.00925,185,20000,0.0018956597222222222,32757,0.008014285330246963,0.010674198058819724
layer2_rx16,runs/su_mimo_lmmse_umi_uma_matrix_v1/layer2_rx16/umi_normalized/lmmse_perfect/bler_per_layer.csv,3.0,lmmse_perfect,perfect,lmmse_perfect,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_rx16_seed0.pt,128,uniform,2,16,1.0,umi_uma_mix_normalized,umi_normalized,umi,umi,,,0,0.01345,269,20000,0.0017704282407407408,30593,0.01194441191689571,0.0151424583692997
layer2_rx16,runs/su_mimo_lmmse_umi_uma_matrix_v1/layer2_rx16/umi_normalized/lmmse_perfect/bler_per_layer.csv,3.0,lmmse_perfect,perfect,lmmse_perfect,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_rx16_seed0.pt,128,uniform,2,16,1.0,umi_uma_mix_normalized,umi_normalized,umi,umi,,,1,0.012,240,20000,0.001518923611111111,26247,0.01058190616083744,0.013605521029920676
layer2_rx16,runs/su_mimo_lmmse_umi_uma_matrix_v1/layer2_rx16/umi_normalized/lmmse_perfect/bler_per_layer.csv,5.0,lmmse_perfect,perfect,lmmse_perfect,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_rx16_seed0.pt,128,uniform,2,16,1.0,umi_uma_mix_normalized,umi_normalized,umi,umi,,,0,0.00575,115,20000,0.0006764467592592592,11689,0.004792836464323753,0.006896991177135669
layer2_rx16,runs/su_mimo_lmmse_umi_uma_matrix_v1/layer2_rx16/umi_normalized/lmmse_perfect/bler_per_layer.csv,5.0,lmmse_perfect,perfect,lmmse_perfect,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_rx16_seed0.pt,128,uniform,2,16,1.0,umi_uma_mix_normalized,umi_normalized,umi,umi,,,1,0.00525,105,20000,0.0006009837962962963,10385,0.004339065918743494,0.006350953758772034
layer2_rx16,runs/su_mimo_lmmse_umi_uma_matrix_v1/layer2_rx16/umi_normalized/lmmse_perfect/bler_per_layer.csv,7.0,lmmse_perfect,perfect,lmmse_perfect,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_rx16_seed0.pt,128,uniform,2,16,1.0,umi_uma_mix_normalized,umi_normalized,umi,umi,,,0,0.0022,44,20000,0.00031180555555555557,5388,0.0016393270230052992,0.002951864074452466
layer2_rx16,runs/su_mimo_lmmse_umi_uma_matrix_v1/layer2_rx16/umi_normalized/lmmse_perfect/bler_per_layer.csv,7.0,lmmse_perfect,perfect,lmmse_perfect,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_rx16_seed0.pt,128,uniform,2,16,1.0,umi_uma_mix_normalized,umi_normalized,umi,umi,,,1,0.00205,41,20000,0.00021927083333333333,3789,0.0015115810586180745,0.0027796676496565226
layer2_rx16,runs/su_mimo_lmmse_umi_uma_matrix_v1/layer2_rx16/umi_normalized/lmmse_perfect/bler_per_layer.csv,9.0,lmmse_perfect,perfect,lmmse_perfect,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_rx16_seed0.pt,128,uniform,2,16,1.0,umi_uma_mix_normalized,umi_normalized,umi,umi,,,0,0.001,20,20000,0.00012077546296296296,2087,0.0006474660464272732,0.0015441859375651431
layer2_rx16,runs/su_mimo_lmmse_umi_uma_matrix_v1/layer2_rx16/umi_normalized/lmmse_perfect/bler_per_layer.csv,9.0,lmmse_perfect,perfect,lmmse_perfect,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_rx16_seed0.pt,128,uniform,2,16,1.0,umi_uma_mix_normalized,umi_normalized,umi,umi,,,1,0.0006,12,20000,7.002314814814814e-05,1210,0.0003432700669267663,0.0010485355459105335
layer2_rx16,runs/su_mimo_lmmse_umi_uma_matrix_v1/layer2_rx16/umi_normalized/lmmse_perfect/bler_per_layer.csv,11.0,lmmse_perfect,perfect,lmmse_perfect,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_rx16_seed0.pt,128,uniform,2,16,1.0,umi_uma_mix_normalized,umi_normalized,umi,umi,,,0,0.0005,10,20000,2.7314814814814816e-05,472,0.000271621145015576,0.0009202228750329448
