model,train_profile,test_profile,snr_db,ber,errors,trials,num_rows
single_branch_n0_gate,tdl_A_10_30_100_mix_normalized,tdl_B_100ns,14.0,0.004377953800154321,46480,10616832,6
single_branch_n0_gate,tdl_A_10_30_100_mix_normalized,tdl_B_100ns,16.0,0.0026678391444830245,28324,10616832,6
single_branch_n0_gate,tdl_A_10_30_100_mix_normalized,tdl_B_100ns,18.0,0.0016713083526234567,17744,10616832,6
single_branch_n0_gate,tdl_A_10_30_100_mix_normalized,tdl_B_100ns,20.0,0.0010584136586130402,11237,10616832,6
single_branch_n0_gate,tdl_A_10_30_100_mix_normalized,tdl_B_10ns,-10.0,0.39047495524088544,4145607,10616832,6
single_branch_n0_gate,tdl_A_10_30_100_mix_normalized,tdl_B_10ns,-8.0,0.3569661835093557,3789850,10616832,6
single_branch_n0_gate,tdl_A_10_30_100_mix_normalized,tdl_B_10ns,-6.0,0.3180230223102334,3376397,10616832,6
single_branch_n0_gate,tdl_A_10_30_100_mix_normalized,tdl_B_10ns,-4.0,0.2727537743839217,2895781,10616832,6
single_branch_n0_gate,tdl_A_10_30_100_mix_normalized,tdl_B_10ns,-2.0,0.22163372275270063,2353048,10616832,6
single_branch_n0_gate,tdl_A_10_30_100_mix_normalized,tdl_B_10ns,0.0,0.16634340639467593,1766040,10616832,6
single_branch_n0_gate,tdl_A_10_30_100_mix_normalized,tdl_B_10ns,2.0,0.11119333902994792,1180521,10616832,6
single_branch_n0_gate,tdl_A_10_30_100_mix_normalized,tdl_B_10ns,4.0,0.06289870650679977,667785,10616832,6
single_branch_n0_gate,tdl_A_10_30_100_mix_normalized,tdl_B_10ns,6.0,0.027964839228877315,296898,10616832,6
single_branch_n0_gate,tdl_A_10_30_100_mix_normalized,tdl_B_10ns,8.0,0.009104599187403549,96662,10616832,6
single_branch_n0_gate,tdl_A_10_30_100_mix_normalized,tdl_B_10ns,10.0,0.0022715815791377316,24117,10616832,6
single_branch_n0_gate,tdl_A_10_30_100_mix_normalized,tdl_B_10ns,12.0,0.0006886234989872685,7311,10616832,6
single_branch_n0_gate,tdl_A_10_30_100_mix_normalized,tdl_B_10ns,14.0,0.0003561326015142747,3781,10616832,6
single_branch_n0_gate,tdl_A_10_30_100_mix_normalized,tdl_B_10ns,16.0,0.00021286952642746913,2260,10616832,6
single_branch_n0_gate,tdl_A_10_30_100_mix_normalized,tdl_B_10ns,18.0,0.00013365568938078704,1419,10616832,6
single_branch_n0_gate,tdl_A_10_30_100_mix_normalized,tdl_B_10ns,20.0,9.004569347993826e-05,956,10616832,6
single_branch_n0_gate,tdl_A_10_30_100_mix_normalized,tdl_B_300ns,-10.0,0.4012313654393326,4259806,10616832,6
single_branch_n0_gate,tdl_A_10_30_100_mix_normalized,tdl_B_300ns,-8.0,0.37055046175733025,3934072,10616832,6
single_branch_n0_gate,tdl_A_10_30_100_mix_normalized,tdl_B_300ns,-6.0,0.33449413158275465,3551268,10616832,6
single_branch_n0_gate,tdl_A_10_30_100_mix_normalized,tdl_B_300ns,-4.0,0.2932571599512924,3113462,10616832,6
single_branch_n0_gate,tdl_A_10_30_100_mix_normalized,tdl_B_300ns,-2.0,0.2471957736545139,2624436,10616832,6
single_branch_n0_gate,tdl_A_10_30_100_mix_normalized,tdl_B_300ns,0.0,0.19803807764877507,2102537,10616832,6
single_branch_n0_gate,tdl_A_10_30_100_mix_normalized,tdl_B_300ns,2.0,0.1494359145929784,1586536,10616832,6
single_branch_n0_gate,tdl_A_10_30_100_mix_normalized,tdl_B_300ns,4.0,0.10559204478322724,1121053,10616832,6
single_branch_n0_gate,tdl_A_10_30_100_mix_normalized,tdl_B_300ns,6.0,0.07030892077787423,746458,10616832,6
single_branch_n0_gate,tdl_A_10_30_100_mix_normalized,tdl_B_300ns,8.0,0.04512645580150463,479100,10616832,6
single_branch_n0_gate,tdl_A_10_30_100_mix_normalized,tdl_B_300ns,10.0,0.02861088882257909,303757,10616832,6
single_branch_n0_gate,tdl_A_10_30_100_mix_normalized,tdl_B_300ns,12.0,0.018213531117380402,193370,10616832,6
single_branch_n0_gate,tdl_A_10_30_100_mix_normalized,tdl_B_300ns,14.0,0.011794196234809028,125217,10616832,6
single_branch_n0_gate,tdl_A_10_30_100_mix_normalized,tdl_B_300ns,16.0,0.007747508861400463,82254,10616832,6
single_branch_n0_gate,tdl_A_10_30_100_mix_normalized,tdl_B_300ns,18.0,0.0052404521424093365,55637,10616832,6
single_branch_n0_gate,tdl_A_10_30_100_mix_normalized,tdl_B_300ns,20.0,0.0036812299563560957,39083,10616832,6
single_branch_n0_gate,tdl_A_10_30_100_mix_normalized,tdl_B_30ns,-10.0,0.39157387062355326,4157274,10616832,6
single_branch_n0_gate,tdl_A_10_30_100_mix_normalized,tdl_B_30ns,-8.0,0.35835671130521796,3804613,10616832,6
